user_id,event_date,country,segment,device,acquisition_channel,primary_feature_used,experiment_group,DAU,WAU,MAU,stickiness_ratio,conversion_rate,d1_retention,d7_retention,d30_retention,churn_rate,revenue_per_user,session_frequency,activation_rate,feature_adoption_rate,engagement_score,engagement_band
USR-100688,2025-10-21,India,Free,Desktop,Social,Recommendations,Variant A,1041,9885,17783,0.0585,0.2109,0.6557,0.5251,0.3462,0.6777,27.78,8.56,0.4854,0.95,30,Low
USR-100689,2025-09-03,USA,Enterprise,Mobile,Referral,Messaging,Control,7633,11238,45889,0.1663,0.2405,0.751,0.6,0.4985,0.5953,42.31,2.99,0.6462,0.5266,88,High
USR-100690,2025-03-09,Germany,Enterprise,Desktop,Paid Search,Recommendations,Control,3936,10782,31449,0.1252,0.2615,0.7819,0.6055,0.5021,0.5229,49.89,3.03,0.6643,0.5877,36,Low
USR-100691,2025-10-20,Canada,Enterprise,Desktop,Paid Search,Checkout,Variant A,7121,18683,25282,0.2817,0.3399,0.6887,0.4904,0.3591,0.6877,15.24,0.94,0.6338,0.6009,83,High
USR-100692,2025-11-17,UK,Enterprise,Mobile,Email,Recommendations,Variant B,4803,6825,16458,0.2918,0.2458,0.7336,0.5342,0.3998,0.637,43.3,6.38,0.763,0.2539,74,Medium
USR-100693,2025-05-19,UK,Enterprise,Mobile,Social,Checkout,Variant B,6718,17605,36180,0.1857,0.2566,0.8115,0.6318,0.5025,0.5754,53.45,7.65,0.6275,0.4537,35,Low
USR-100694,2025-01-27,USA,Premium,Desktop,Paid Search,AI Assistant,Variant B,1909,10183,39142,0.0488,0.1382,0.781,0.5668,0.4779,0.5852,63.68,6.22,0.5581,0.538,84,High
USR-100695,2025-12-27,Canada,Enterprise,Mobile,Referral,AI Assistant,Variant A,1548,12735,31151,0.0497,0.3531,0.6832,0.5592,0.3982,0.6755,34.69,5.0,0.5217,0.7031,42,Low
USR-100696,2025-12-26,India,Enterprise,Desktop,Email,Search,Variant A,2718,8411,34412,0.079,0.2692,0.7148,0.5032,0.3827,0.6737,47.27,3.32,0.4935,0.8599,70,Medium
USR-100697,2025-02-02,India,Free,Desktop,Social,AI Assistant,Variant B,4054,11710,46359,0.0874,0.179,0.7189,0.4669,0.3384,0.7359,25.1,4.24,0.6295,0.5095,87,High
USR-100698,2025-05-30,USA,Free,Desktop,Paid Search,Checkout,Variant A,4702,12733,22033,0.2134,0.2906,0.6813,0.4988,0.3772,0.6897,26.96,4.76,0.6966,0.3912,49,Low
USR-100699,2025-02-09,Canada,Premium,Mobile,Paid Search,AI Assistant,Variant B,1895,6594,29678,0.0639,0.1981,0.7976,0.604,0.5047,0.5363,28.8,4.01,0.5577,0.522,39,Low
USR-100700,2025-11-18,Germany,Premium,Desktop,Referral,Search,Control,1185,7988,40286,0.0294,0.2282,0.7525,0.611,0.4665,0.5875,44.83,8.2,0.6727,0.3898,94,High
USR-100701,2025-05-30,UK,Premium,Tablet,Email,Checkout,Variant B,2548,5579,12023,0.2119,0.2648,0.6791,0.4892,0.3824,0.698,17.3,8.04,0.551,0.4549,54,Medium
USR-100702,2025-09-06,India,Free,Desktop,Paid Search,Checkout,Variant A,5860,16546,50726,0.1155,0.1467,0.719,0.4528,0.336,0.7213,53.41,4.55,0.7052,0.8158,83,High
USR-100703,2025-04-27,UK,Premium,Desktop,Paid Search,AI Assistant,Control,4966,13059,36942,0.1344,0.3111,0.708,0.5819,0.4148,0.6565,37.02,0.91,0.5978,0.739,31,Low
USR-100704,2025-03-24,Canada,Free,Mobile,Organic,Search,Control,6831,17601,41294,0.1654,0.2153,0.7167,0.5264,0.3968,0.6636,27.01,8.21,0.6181,0.6504,48,Low
USR-100705,2025-06-12,Canada,Free,Tablet,Organic,Checkout,Variant A,5706,9778,43672,0.1307,0.254,0.7456,0.562,0.4483,0.6286,47.04,3.33,0.7102,0.6042,58,Medium
USR-100706,2025-06-26,India,Premium,Mobile,Organic,Recommendations,Control,2211,10320,44708,0.0495,0.2922,0.7449,0.5585,0.4458,0.6349,41.55,3.67,0.5647,0.7069,94,High
USR-100707,2025-09-13,USA,Enterprise,Tablet,Social,Checkout,Control,7295,11676,46694,0.1562,0.2973,0.6993,0.5703,0.4534,0.6172,61.43,5.95,0.7082,0.3429,65,Medium
USR-100708,2025-11-28,Canada,Enterprise,Tablet,Referral,Checkout,Variant B,6779,13621,49679,0.1365,0.3222,0.8739,0.6514,0.5455,0.483,33.91,4.51,0.7092,0.5801,62,Medium
USR-100709,2025-12-19,India,Free,Desktop,Organic,Recommendations,Variant B,1920,11767,19393,0.099,0.3086,0.7806,0.6044,0.4839,0.5755,39.91,5.24,0.5527,0.7014,42,Low
USR-100710,2025-11-13,UK,Free,Tablet,Paid Search,AI Assistant,Control,7888,13498,47725,0.1653,0.2865,0.7915,0.5202,0.3993,0.6869,68.92,4.19,0.5028,0.5475,70,Medium
USR-100711,2025-09-27,India,Premium,Tablet,Organic,AI Assistant,Control,2819,9372,27198,0.1036,0.422,0.7937,0.544,0.3904,0.696,42.73,4.19,0.6881,0.5801,27,Low
USR-100712,2025-07-21,UK,Premium,Mobile,Referral,Checkout,Control,2592,12627,38451,0.0674,0.2943,0.6108,0.4671,0.3125,0.7083,42.1,3.16,0.6463,0.615,90,High
USR-100713,2025-07-17,UK,Premium,Tablet,Organic,Messaging,Variant A,4054,6253,29907,0.1356,0.3107,0.8127,0.6296,0.5495,0.4825,65.88,5.87,0.7372,0.4946,69,Medium
USR-100714,2025-08-16,Germany,Enterprise,Desktop,Paid Search,AI Assistant,Control,7074,15883,49882,0.1418,0.2201,0.7425,0.5918,0.4278,0.6647,51.14,3.12,0.6346,0.3945,61,Medium
USR-100715,2025-11-03,India,Premium,Mobile,Social,Recommendations,Variant A,1705,6058,24675,0.0691,0.2458,0.7784,0.5512,0.4524,0.6301,22.4,4.13,0.5346,0.4978,63,Medium
USR-100716,2025-02-15,India,Premium,Tablet,Social,Messaging,Control,1054,9762,32674,0.0323,0.2493,0.7902,0.631,0.5062,0.5459,53.39,4.88,0.5158,0.6139,78,High
USR-100717,2025-04-13,USA,Premium,Tablet,Email,Recommendations,Variant A,2523,10777,34747,0.0726,0.2669,0.8574,0.6333,0.4643,0.5997,41.49,5.88,0.8094,0.5387,95,High
USR-100718,2025-10-14,Canada,Premium,Desktop,Referral,Search,Control,7060,16653,36367,0.1941,0.2441,0.747,0.5747,0.4324,0.5932,37.39,4.5,0.5538,0.2942,28,Low
USR-100719,2025-12-01,Canada,Free,Mobile,Email,Recommendations,Variant A,6455,13168,45506,0.1418,0.2238,0.7093,0.479,0.3475,0.6925,50.08,2.32,0.6756,0.7026,47,Low
USR-100720,2025-02-04,UK,Enterprise,Tablet,Referral,Search,Variant A,5906,13833,50322,0.1174,0.3077,0.8131,0.6168,0.4726,0.5512,56.14,6.16,0.4307,0.5808,97,High
USR-100721,2025-07-11,India,Free,Mobile,Email,Recommendations,Control,5198,16623,22772,0.2283,0.3031,0.6594,0.4286,0.2615,0.7927,42.78,7.75,0.616,0.7338,58,Medium
USR-100722,2025-12-21,UK,Premium,Tablet,Email,Search,Variant A,2109,9964,25666,0.0822,0.3921,0.7759,0.536,0.3595,0.6679,70.49,6.23,0.5374,0.5741,31,Low
USR-100723,2025-05-29,Canada,Free,Tablet,Paid Search,AI Assistant,Control,3389,14066,24100,0.1406,0.2981,0.7896,0.6197,0.5091,0.5947,46.07,2.64,0.6248,0.6479,90,High
USR-100724,2025-06-15,India,Enterprise,Desktop,Paid Search,Search,Control,3590,10522,33312,0.1078,0.3454,0.6938,0.5188,0.4111,0.7086,48.34,7.38,0.5744,0.5586,71,Medium
USR-100725,2025-03-12,UK,Free,Mobile,Paid Search,Messaging,Variant A,5244,11854,41299,0.127,0.2628,0.7114,0.4695,0.3358,0.7683,36.67,4.63,0.5852,0.3478,87,High
USR-100726,2025-09-15,India,Enterprise,Mobile,Referral,Recommendations,Variant B,2811,7898,47347,0.0594,0.2732,0.7376,0.529,0.3559,0.6646,43.58,5.62,0.6663,0.5617,93,High
USR-100727,2025-02-09,UK,Enterprise,Desktop,Paid Search,Recommendations,Variant A,1954,6104,12242,0.1596,0.3423,0.8925,0.7499,0.6698,0.4312,41.26,3.98,0.563,0.6146,86,High
USR-100728,2025-11-02,USA,Free,Mobile,Paid Search,Messaging,Control,5285,12889,29174,0.1812,0.2033,0.761,0.5232,0.4131,0.6532,21.57,5.8,0.5405,0.7396,63,Medium
USR-100729,2025-06-07,USA,Free,Mobile,Referral,Recommendations,Variant A,2026,7464,20997,0.0965,0.2123,0.7672,0.5371,0.4443,0.6182,49.51,3.78,0.6542,0.5284,35,Low
USR-100730,2025-01-22,USA,Premium,Mobile,Email,Search,Variant B,2608,6374,13523,0.1929,0.2543,0.7489,0.5307,0.4419,0.6173,51.3,7.36,0.4947,0.704,90,High
USR-100731,2025-02-03,Canada,Enterprise,Mobile,Paid Search,Checkout,Variant B,3471,5639,16963,0.2046,0.2188,0.7248,0.4898,0.3594,0.7315,26.77,3.25,0.6972,0.4943,40,Low
USR-100732,2025-01-15,UK,Free,Tablet,Social,Messaging,Variant A,1743,6127,29305,0.0595,0.2622,0.7973,0.6044,0.5213,0.5866,8.05,4.95,0.7162,0.9114,99,High
USR-100733,2025-09-16,India,Free,Tablet,Paid Search,Checkout,Control,5671,8790,20284,0.2796,0.2418,0.654,0.4296,0.2769,0.7432,27.18,3.72,0.668,0.6473,99,High
USR-100734,2025-03-29,India,Enterprise,Desktop,Email,AI Assistant,Control,7176,17976,23259,0.3085,0.2521,0.6849,0.5281,0.3965,0.6488,10.85,6.71,0.5048,0.3141,37,Low
USR-100735,2025-04-05,Germany,Free,Tablet,Paid Search,Recommendations,Variant A,4601,8359,25211,0.1825,0.2418,0.8427,0.5856,0.4112,0.6424,25.62,5.43,0.5795,0.3819,70,Medium
USR-100736,2025-02-27,India,Free,Desktop,Email,Checkout,Control,7237,14386,27487,0.2633,0.2769,0.7242,0.5789,0.4533,0.6273,24.97,7.8,0.6256,0.738,84,High
USR-100737,2025-10-13,USA,Premium,Desktop,Referral,AI Assistant,Variant A,6915,9580,19970,0.3463,0.2236,0.7339,0.5395,0.3774,0.7041,37.68,7.37,0.6966,0.4185,66,Medium
USR-100738,2025-06-09,UK,Premium,Mobile,Organic,Recommendations,Variant A,6628,15901,35703,0.1856,0.2263,0.7975,0.5982,0.4761,0.585,30.85,4.56,0.492,0.7334,95,High
USR-100739,2025-12-14,USA,Premium,Desktop,Social,Search,Variant B,4010,8947,14784,0.2712,0.1968,0.6578,0.5364,0.3725,0.6507,70.09,8.37,0.517,0.8173,87,High
USR-100740,2025-03-03,Canada,Free,Desktop,Paid Search,Checkout,Control,2174,10642,41897,0.0519,0.24,0.7478,0.6192,0.4935,0.5815,30.95,6.15,0.4816,0.4409,100,High
USR-100741,2025-04-13,Germany,Premium,Tablet,Social,AI Assistant,Variant A,5873,14496,27541,0.2132,0.2057,0.7214,0.5208,0.3606,0.7036,54.79,5.15,0.603,0.862,54,Medium
USR-100742,2025-05-20,India,Premium,Desktop,Social,Checkout,Variant B,7195,15752,44089,0.1632,0.286,0.7203,0.508,0.4059,0.641,31.61,7.38,0.6935,0.5768,85,High
USR-100743,2025-03-17,Germany,Premium,Mobile,Paid Search,Search,Variant A,7291,16739,28819,0.253,0.311,0.5979,0.47,0.3898,0.6547,27.42,5.81,0.5927,0.4391,40,Low
USR-100744,2025-02-20,USA,Free,Desktop,Social,Checkout,Variant B,7044,9909,19380,0.3635,0.3266,0.7957,0.6471,0.5591,0.5549,47.23,4.44,0.6397,0.6543,88,High
USR-100745,2025-03-20,Germany,Free,Desktop,Referral,Recommendations,Variant A,3480,7058,17072,0.2038,0.2797,0.7157,0.4726,0.3329,0.7208,30.02,4.59,0.821,0.6253,91,High
USR-100746,2025-09-16,USA,Free,Desktop,Organic,Recommendations,Variant B,3143,14030,41549,0.0756,0.2407,0.6077,0.4295,0.2854,0.8247,32.58,3.33,0.6375,0.4317,94,High
USR-100747,2025-08-19,USA,Free,Tablet,Email,Messaging,Control,3576,11741,45744,0.0782,0.2733,0.7485,0.5839,0.4089,0.6174,29.59,5.44,0.6159,0.7253,83,High
USR-100748,2025-09-09,USA,Enterprise,Tablet,Referral,AI Assistant,Variant A,4528,8731,34208,0.1324,0.3084,0.7696,0.6256,0.5417,0.5662,27.16,4.54,0.8014,0.4649,74,Medium
USR-100749,2025-12-17,Canada,Enterprise,Mobile,Referral,Checkout,Variant B,5418,16793,52583,0.103,0.2561,0.7126,0.4494,0.2711,0.8126,21.07,5.3,0.6191,0.6079,85,High
USR-100750,2025-09-11,USA,Free,Tablet,Organic,Messaging,Variant A,5841,14030,42148,0.1386,0.306,0.8011,0.649,0.5479,0.5409,33.54,2.72,0.6636,0.6798,61,Medium
USR-100751,2025-07-07,USA,Premium,Desktop,Email,Recommendations,Variant A,3857,15424,22186,0.1738,0.3315,0.7263,0.4721,0.3266,0.7162,24.99,3.27,0.5823,0.4921,68,Medium
USR-100752,2025-06-29,UK,Enterprise,Mobile,Organic,Checkout,Variant B,1462,7463,28690,0.051,0.2489,0.6535,0.3881,0.2977,0.7943,29.37,5.69,0.6201,0.6967,55,Medium
USR-100753,2025-02-28,USA,Premium,Tablet,Referral,AI Assistant,Variant A,3765,8546,14837,0.2538,0.3251,0.6985,0.5373,0.3879,0.6361,35.41,7.26,0.5108,0.6712,93,High
USR-100754,2025-09-21,USA,Premium,Desktop,Social,Recommendations,Variant B,4450,10818,17155,0.2594,0.3151,0.783,0.5873,0.4455,0.6201,37.93,6.86,0.6422,0.6486,85,High
USR-100755,2025-06-15,Canada,Premium,Desktop,Social,Checkout,Variant B,5690,9291,46296,0.1229,0.1887,0.7116,0.5266,0.364,0.6788,57.49,5.39,0.7155,0.3763,37,Low
USR-100756,2025-03-27,Germany,Enterprise,Mobile,Social,Messaging,Control,6036,12943,41754,0.1446,0.2378,0.7227,0.4756,0.3857,0.6614,32.37,6.78,0.5754,0.8511,80,High
USR-100757,2025-05-28,Canada,Enterprise,Tablet,Organic,AI Assistant,Variant A,3172,5950,30435,0.1042,0.275,0.7054,0.5804,0.4134,0.6205,35.99,4.92,0.6125,0.5914,98,High
USR-100758,2025-02-18,India,Premium,Desktop,Paid Search,Checkout,Variant B,5848,13366,36281,0.1612,0.2384,0.8164,0.6426,0.5392,0.5289,67.27,6.6,0.6089,0.5286,33,Low
USR-100759,2025-02-09,India,Premium,Mobile,Referral,Recommendations,Variant A,6337,13282,51354,0.1234,0.23,0.6222,0.4109,0.2873,0.7742,50.58,7.11,0.569,0.6825,63,Medium
USR-100760,2025-05-09,USA,Enterprise,Tablet,Social,Messaging,Control,6119,16562,51264,0.1194,0.3295,0.8472,0.668,0.5394,0.512,32.85,4.42,0.6352,0.4784,95,High
USR-100761,2025-10-23,India,Enterprise,Desktop,Social,Search,Variant B,5089,10578,46202,0.1101,0.2798,0.7485,0.5118,0.4266,0.6818,35.6,7.07,0.6386,0.5897,59,Medium
USR-100762,2025-09-25,Canada,Enterprise,Tablet,Email,Recommendations,Control,2643,10611,45920,0.0576,0.3053,0.7443,0.611,0.5119,0.5522,55.6,5.77,0.5086,0.6458,43,Low
USR-100763,2025-07-30,UK,Enterprise,Mobile,Email,AI Assistant,Variant A,3610,6665,25005,0.1444,0.3451,0.7378,0.4945,0.3645,0.686,15.74,4.07,0.5378,0.7014,77,High
USR-100764,2025-05-01,USA,Free,Desktop,Referral,Recommendations,Control,4324,10231,22673,0.1907,0.2658,0.6629,0.4965,0.3536,0.6782,19.93,6.77,0.669,0.4741,44,Low
USR-100765,2025-10-14,UK,Free,Mobile,Email,Checkout,Control,4572,13486,20911,0.2186,0.278,0.745,0.5652,0.4171,0.6093,44.15,5.03,0.4657,0.6297,50,Medium
USR-100766,2025-12-04,USA,Free,Desktop,Social,Checkout,Control,5511,10394,18161,0.3035,0.2782,0.6992,0.476,0.3586,0.7565,34.74,6.13,0.6282,0.3327,87,High
USR-100767,2025-02-02,Canada,Free,Mobile,Social,AI Assistant,Variant B,4334,12288,23206,0.1868,0.2886,0.6884,0.5068,0.3866,0.7117,29.2,0.75,0.4915,0.3791,75,High
USR-100768,2025-03-03,USA,Free,Tablet,Organic,Checkout,Variant A,5275,16784,56207,0.0938,0.2668,0.7204,0.5306,0.4311,0.6705,37.11,7.6,0.6865,0.3706,57,Medium
USR-100769,2025-06-18,Canada,Free,Mobile,Paid Search,Messaging,Variant A,7818,19391,49946,0.1565,0.2113,0.6931,0.4562,0.3722,0.6573,27.28,4.42,0.4298,0.6304,55,Medium
USR-100770,2025-05-21,Germany,Enterprise,Desktop,Organic,Checkout,Control,4600,13290,34956,0.1316,0.2464,0.7982,0.6246,0.5239,0.5339,53.97,3.19,0.6594,0.3277,100,High
USR-100771,2025-10-07,UK,Premium,Tablet,Email,Checkout,Control,4471,14251,35395,0.1263,0.2929,0.7316,0.5512,0.4048,0.6407,26.1,4.38,0.6525,0.4805,60,Medium
USR-100772,2025-01-11,Canada,Premium,Tablet,Referral,Checkout,Variant B,6287,18212,25493,0.2466,0.2619,0.7211,0.5404,0.4097,0.6666,22.1,3.44,0.6591,0.6378,31,Low
USR-100773,2025-11-24,Germany,Premium,Mobile,Referral,Checkout,Control,6739,14684,27682,0.2434,0.2458,0.7852,0.577,0.461,0.5716,47.84,9.45,0.5918,0.369,93,High
USR-100774,2025-06-04,Germany,Enterprise,Desktop,Referral,Search,Control,1739,7596,32087,0.0542,0.2801,0.8193,0.6838,0.549,0.5413,45.55,7.28,0.6478,0.4629,51,Medium
USR-100775,2025-05-21,Germany,Free,Mobile,Email,AI Assistant,Variant A,1656,11711,47584,0.0348,0.1728,0.6847,0.4576,0.356,0.7231,52.92,4.76,0.7115,0.6537,77,High
USR-100776,2025-02-03,USA,Free,Tablet,Paid Search,Recommendations,Variant B,3882,12777,39192,0.0991,0.1988,0.8255,0.6077,0.4581,0.5961,46.26,9.52,0.6155,0.8351,83,High
USR-100777,2025-11-25,UK,Premium,Tablet,Organic,Search,Variant B,2114,4164,35421,0.0597,0.1671,0.6552,0.531,0.4174,0.7002,32.84,6.57,0.6996,0.6225,50,Medium
USR-100778,2025-03-22,Germany,Premium,Tablet,Paid Search,Checkout,Variant A,3044,13504,27029,0.1126,0.243,0.7375,0.6056,0.4746,0.6423,31.71,5.54,0.6562,0.4809,77,High
USR-100779,2025-03-30,USA,Premium,Desktop,Paid Search,Recommendations,Control,6631,18347,44815,0.148,0.2786,0.8047,0.5816,0.4988,0.6041,28.4,6.59,0.5339,0.6844,61,Medium
USR-100780,2025-07-13,India,Enterprise,Tablet,Paid Search,Search,Control,7837,19182,38893,0.2015,0.2342,0.6786,0.4916,0.3607,0.707,16.25,7.86,0.6692,0.5191,27,Low
USR-100781,2025-08-25,India,Premium,Tablet,Email,Messaging,Variant A,2624,8913,24972,0.1051,0.2908,0.7655,0.5663,0.4732,0.6164,34.07,2.82,0.6013,0.7468,31,Low
USR-100782,2025-02-15,India,Premium,Desktop,Referral,Search,Variant B,4014,8801,21491,0.1868,0.2943,0.8241,0.5756,0.4524,0.6462,47.75,5.1,0.3708,0.4165,26,Low
USR-100783,2025-04-25,Germany,Premium,Mobile,Referral,Messaging,Variant A,6845,12173,29660,0.2308,0.2891,0.771,0.5623,0.4643,0.6025,68.0,4.4,0.6227,0.7534,59,Medium
USR-100784,2025-11-04,Germany,Free,Mobile,Email,Checkout,Control,2765,9401,26811,0.1031,0.2296,0.6795,0.5144,0.3813,0.6439,43.24,4.5,0.5808,0.5045,78,High
USR-100785,2025-05-01,Germany,Free,Mobile,Referral,Messaging,Variant B,6060,15448,36721,0.165,0.3124,0.5688,0.3266,0.2019,0.8971,25.68,5.66,0.5927,0.4033,72,Medium
USR-100786,2025-06-15,Germany,Enterprise,Tablet,Email,Search,Variant B,6677,15190,34097,0.1958,0.3335,0.7027,0.4898,0.371,0.6661,43.62,2.73,0.6517,0.1786,74,Medium
USR-100787,2025-02-18,Germany,Premium,Tablet,Social,Search,Control,5562,8524,16939,0.3284,0.2846,0.6803,0.4239,0.3181,0.7511,26.66,5.52,0.547,0.6105,67,Medium
USR-100788,2025-01-03,UK,Free,Tablet,Organic,AI Assistant,Variant A,3077,13343,43308,0.071,0.2941,0.7978,0.5834,0.4584,0.6474,37.98,6.22,0.6209,0.6858,63,Medium
USR-100789,2025-04-02,Germany,Free,Mobile,Email,AI Assistant,Variant A,3132,7915,45928,0.0682,0.1485,0.8528,0.6993,0.6189,0.4253,5.0,5.53,0.6392,0.5741,88,High
USR-100790,2025-08-10,Canada,Premium,Desktop,Email,Recommendations,Control,2161,8427,21084,0.1025,0.2273,0.617,0.4756,0.3908,0.7067,59.21,5.9,0.6286,0.4097,65,Medium
USR-100791,2025-05-25,Canada,Premium,Tablet,Referral,Messaging,Variant A,3156,9477,48357,0.0653,0.2188,0.6952,0.5734,0.4804,0.5705,27.35,4.53,0.6406,0.3832,65,Medium
USR-100792,2025-10-12,USA,Free,Mobile,Organic,Recommendations,Control,7988,17196,25683,0.311,0.2401,0.7375,0.515,0.3936,0.6534,46.36,3.27,0.5106,0.5313,49,Low
USR-100793,2025-05-14,USA,Premium,Desktop,Social,Recommendations,Variant A,2339,11992,45593,0.0513,0.2911,0.8486,0.5912,0.4995,0.5991,27.51,5.77,0.5664,0.8525,39,Low
USR-100794,2025-08-23,USA,Free,Desktop,Paid Search,Messaging,Variant A,5038,8881,23583,0.2136,0.1965,0.8322,0.5591,0.4461,0.6701,34.12,6.02,0.5775,0.3417,40,Low
USR-100795,2025-09-18,India,Enterprise,Mobile,Referral,Search,Control,7738,14207,33126,0.2336,0.1663,0.7511,0.6287,0.5267,0.5215,20.45,4.83,0.6409,0.6854,99,High
USR-100796,2025-05-07,UK,Enterprise,Tablet,Organic,Recommendations,Control,7293,17454,28634,0.2547,0.272,0.7001,0.4755,0.2999,0.7204,40.01,5.06,0.6226,0.6264,67,Medium
USR-100797,2025-07-11,USA,Premium,Tablet,Referral,Recommendations,Control,5836,9573,35776,0.1631,0.2466,0.7505,0.5483,0.4451,0.593,33.59,5.66,0.6672,0.5723,44,Low
USR-100798,2025-11-18,India,Premium,Desktop,Social,Messaging,Control,3206,14941,20321,0.1578,0.2608,0.7486,0.6014,0.4898,0.5726,22.44,3.56,0.672,0.6069,67,Medium
USR-100799,2025-04-19,USA,Enterprise,Tablet,Referral,Search,Variant B,1398,8033,34212,0.0409,0.2164,0.7047,0.4804,0.3291,0.7597,22.18,3.8,0.7053,0.558,32,Low
USR-100800,2025-07-24,USA,Free,Mobile,Referral,Recommendations,Control,3090,8006,28739,0.1075,0.149,0.656,0.5109,0.3883,0.6854,37.36,4.53,0.6648,0.7405,76,High
USR-100801,2025-05-26,Germany,Enterprise,Desktop,Social,Messaging,Variant A,6301,10826,23729,0.2655,0.2965,0.7545,0.6316,0.4959,0.6028,10.51,5.98,0.6939,0.5678,63,Medium
USR-100802,2025-07-03,Germany,Premium,Desktop,Referral,Checkout,Control,6451,10025,39106,0.165,0.3472,0.7916,0.5429,0.397,0.6628,57.77,5.31,0.4995,0.3459,90,High
USR-100803,2025-10-16,India,Free,Desktop,Referral,Search,Variant A,5917,14848,25760,0.2297,0.2727,0.6979,0.5118,0.3912,0.6968,40.06,4.04,0.6592,0.6565,79,High
USR-100804,2025-01-21,Canada,Premium,Tablet,Social,Search,Variant B,5205,12804,48181,0.108,0.3006,0.7599,0.5623,0.4281,0.6838,36.33,6.76,0.5529,0.354,53,Medium
USR-100805,2025-05-29,Canada,Free,Tablet,Email,Messaging,Variant A,4835,14000,24189,0.1999,0.1844,0.6922,0.5292,0.3631,0.6639,24.64,6.08,0.5695,0.5531,86,High
USR-100806,2025-09-25,USA,Enterprise,Mobile,Social,Recommendations,Control,4503,11344,19471,0.2313,0.3047,0.694,0.4324,0.3302,0.7362,52.99,5.06,0.6164,0.8201,95,High
USR-100807,2025-07-31,India,Free,Tablet,Organic,Search,Variant A,1774,11386,32991,0.0538,0.3054,0.7668,0.6453,0.525,0.5857,42.16,8.03,0.4401,0.642,70,Medium
USR-100808,2025-12-05,USA,Premium,Tablet,Email,Checkout,Control,4791,9732,26673,0.1796,0.3668,0.7569,0.57,0.4186,0.6875,35.66,3.18,0.7442,0.4565,75,High
USR-100809,2025-10-28,Canada,Free,Mobile,Organic,AI Assistant,Variant A,6931,16385,50872,0.1362,0.2965,0.662,0.4016,0.2798,0.8313,54.83,5.21,0.6146,0.5402,58,Medium
USR-100810,2025-05-13,USA,Premium,Mobile,Organic,Messaging,Control,6516,10258,43687,0.1492,0.2942,0.7147,0.5493,0.4006,0.6868,15.31,4.01,0.653,0.663,93,High
USR-100811,2025-12-02,India,Enterprise,Desktop,Referral,Checkout,Variant A,4908,14447,45995,0.1067,0.3725,0.6855,0.4688,0.3061,0.7564,24.71,3.66,0.422,0.8309,87,High
USR-100812,2025-02-14,USA,Enterprise,Mobile,Organic,Messaging,Control,2024,6237,12146,0.1666,0.2168,0.7324,0.4974,0.396,0.6437,18.06,4.42,0.4644,0.7581,49,Low
USR-100813,2025-09-04,India,Free,Mobile,Email,Recommendations,Variant B,6313,10691,31536,0.2002,0.3446,0.6004,0.4478,0.3522,0.7558,10.5,2.68,0.6098,0.4985,80,High
USR-100814,2025-03-17,Canada,Enterprise,Tablet,Referral,Recommendations,Control,4882,13794,20223,0.2414,0.3596,0.85,0.6169,0.5192,0.526,37.9,3.28,0.5409,0.5165,39,Low
USR-100815,2025-08-30,India,Premium,Mobile,Email,Search,Variant A,1160,10524,31424,0.0369,0.2747,0.8496,0.7066,0.6257,0.4751,43.4,3.2,0.6842,0.3144,50,Medium
USR-100816,2025-02-22,India,Enterprise,Tablet,Social,Checkout,Variant B,6164,15238,47480,0.1298,0.2311,0.7245,0.5688,0.47,0.5928,20.52,6.62,0.611,0.5339,88,High
USR-100817,2025-01-19,India,Enterprise,Desktop,Paid Search,Search,Variant B,4993,13541,50398,0.0991,0.2822,0.7461,0.5318,0.4047,0.6726,22.31,3.92,0.6126,0.3211,90,High
USR-100818,2025-09-28,UK,Enterprise,Desktop,Referral,Search,Control,1155,10069,35768,0.0323,0.2611,0.8416,0.7108,0.5584,0.5422,51.64,3.08,0.6859,0.5531,95,High
USR-100819,2025-09-11,Canada,Premium,Tablet,Paid Search,Recommendations,Control,6101,13782,48163,0.1267,0.2645,0.8126,0.582,0.4137,0.6559,53.33,3.83,0.5679,0.3816,80,High
USR-100820,2025-06-26,UK,Enterprise,Tablet,Referral,Messaging,Variant B,4589,10391,48659,0.0943,0.2805,0.78,0.5954,0.4939,0.5617,26.34,4.26,0.5411,0.7068,53,Medium
USR-100821,2025-05-31,Canada,Enterprise,Mobile,Email,Search,Variant A,6922,15317,47636,0.1453,0.1501,0.687,0.4099,0.2908,0.7372,40.52,3.81,0.4919,0.8508,71,Medium
USR-100822,2025-12-08,India,Premium,Mobile,Referral,Recommendations,Control,4955,9070,25426,0.1949,0.2283,0.7342,0.5316,0.4011,0.6339,41.23,3.77,0.5601,0.4657,50,Medium
USR-100823,2025-06-05,UK,Premium,Tablet,Paid Search,Messaging,Variant A,2922,8353,16436,0.1778,0.2394,0.7725,0.6001,0.4991,0.5701,51.26,5.29,0.6438,0.5101,27,Low
USR-100824,2025-09-15,India,Free,Mobile,Social,Messaging,Control,1261,4304,31437,0.0401,0.2416,0.7573,0.5735,0.4765,0.569,43.49,2.39,0.6574,0.5624,80,High
USR-100825,2025-09-07,UK,Free,Tablet,Social,AI Assistant,Variant B,3112,10687,38968,0.0799,0.2967,0.6966,0.5224,0.4281,0.6777,52.96,3.01,0.5229,0.95,30,Low
